width,length,type,region,model,height-min,height-max,stories
11.0,28.0,residential,DE,objects/uwespeed/germany/RES_11.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
11.0,31.0,residential,DE,objects/uwespeed/germany/RES_11.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
11.0,34.0,residential,DE,objects/uwespeed/germany/RES_11.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
11.0,37.0,residential,DE,objects/uwespeed/germany/RES_11.0x37.0_0.obj_0.obj,,,3,SQ,UWESPEED
12.0,10.0,residential,DE,objects/uwespeed/germany/RES_12.0x10.0_0.obj_0.obj,,,2,SQ,UWESPEED
12.0,13.0,residential,DE,objects/uwespeed/germany/RES_12.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
12.0,16.0,residential,DE,objects/uwespeed/germany/RES_12.0x16.0_0.obj_0.obj,,,2,SQ,UWESPEED
12.0,19.0,residential,DE,objects/uwespeed/germany/RES_12.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
12.0,22.0,residential,DE,objects/uwespeed/germany/RES_12.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
12.0,25.0,residential,DE,objects/uwespeed/germany/RES_12.0x25.0_0.obj_0.obj,,,2,SQ,UWESPEED
12.0,28.0,residential,DE,objects/uwespeed/germany/RES_12.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
12.0,31.0,residential,DE,objects/uwespeed/germany/RES_12.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
12.0,34.0,residential,DE,objects/uwespeed/germany/RES_12.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
12.0,37.0,residential,DE,objects/uwespeed/germany/RES_12.0x37.0_0.obj_0.obj,,,3,SQ,UWESPEED
13.0,10.0,residential,DE,objects/uwespeed/germany/RES_13.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
13.0,13.0,residential,DE,objects/uwespeed/germany/RES_13.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
13.0,16.0,residential,DE,objects/uwespeed/germany/RES_13.0x16.0_0.obj_0.obj,,,2,SQ,UWESPEED
13.0,19.0,residential,DE,objects/uwespeed/germany/RES_13.0x19.0_0.obj_0.obj,,,2,SQ,UWESPEED
13.0,22.0,residential,DE,objects/uwespeed/germany/RES_13.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
13.0,25.0,residential,DE,objects/uwespeed/germany/RES_13.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
13.0,28.0,residential,DE,objects/uwespeed/germany/RES_13.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
13.0,31.0,residential,DE,objects/uwespeed/germany/RES_13.0x31.0_0.obj_0.obj,,,2,SQ,UWESPEED
13.0,34.0,residential,DE,objects/uwespeed/germany/RES_13.0x34.0_0.obj_0.obj,,,2,SQ,UWESPEED
13.0,37.0,residential,DE,objects/uwespeed/germany/RES_13.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
14.0,10.0,residential,DE,objects/uwespeed/germany/RES_14.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
14.0,13.0,residential,DE,objects/uwespeed/germany/RES_14.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
14.0,16.0,residential,DE,objects/uwespeed/germany/RES_14.0x16.0_0.obj_0.obj,,,2,SQ,UWESPEED
14.0,19.0,residential,DE,objects/uwespeed/germany/RES_14.0x19.0_0.obj_0.obj,,,2,SQ,UWESPEED
14.0,22.0,residential,DE,objects/uwespeed/germany/RES_14.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
14.0,25.0,residential,DE,objects/uwespeed/germany/RES_14.0x25.0_0.obj_0.obj,,,2,SQ,UWESPEED
14.0,28.0,residential,DE,objects/uwespeed/germany/RES_14.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
14.0,31.0,residential,DE,objects/uwespeed/germany/RES_14.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
14.0,34.0,residential,DE,objects/uwespeed/germany/RES_14.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
14.0,37.0,residential,DE,objects/uwespeed/germany/RES_14.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
15.0,10.0,residential,DE,objects/uwespeed/germany/RES_15.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
15.0,13.0,residential,DE,objects/uwespeed/germany/RES_15.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
15.0,16.0,residential,DE,objects/uwespeed/germany/RES_15.0x16.0_0.obj_0.obj,,,2,SQ,UWESPEED
15.0,19.0,residential,DE,objects/uwespeed/germany/RES_15.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
15.0,22.0,residential,DE,objects/uwespeed/germany/RES_15.0x22.0_0.obj_0.obj,,,2,SQ,UWESPEED
15.0,25.0,residential,DE,objects/uwespeed/germany/RES_15.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
15.0,28.0,residential,DE,objects/uwespeed/germany/RES_15.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
15.0,31.0,residential,DE,objects/uwespeed/germany/RES_15.0x31.0_0.obj_0.obj,,,2,SQ,UWESPEED
15.0,34.0,residential,DE,objects/uwespeed/germany/RES_15.0x34.0_0.obj_0.obj,,,2,SQ,UWESPEED
15.0,37.0,residential,DE,objects/uwespeed/germany/RES_15.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
16.0,10.0,residential,DE,objects/uwespeed/germany/RES_16.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
16.0,13.0,residential,DE,objects/uwespeed/germany/RES_16.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
16.0,16.0,residential,DE,objects/uwespeed/germany/RES_16.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
16.0,19.0,residential,DE,objects/uwespeed/germany/RES_16.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
16.0,22.0,residential,DE,objects/uwespeed/germany/RES_16.0x22.0_0.obj_0.obj,,,2,SQ,UWESPEED
16.0,25.0,residential,DE,objects/uwespeed/germany/RES_16.0x25.0_0.obj_0.obj,,,2,SQ,UWESPEED
16.0,28.0,residential,DE,objects/uwespeed/germany/RES_16.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
16.0,31.0,residential,DE,objects/uwespeed/germany/RES_16.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
16.0,34.0,residential,DE,objects/uwespeed/germany/RES_16.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
16.0,37.0,residential,DE,objects/uwespeed/germany/RES_16.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
17.0,10.0,residential,DE,objects/uwespeed/germany/RES_17.0x10.0_0.obj_0.obj,,,2,SQ,UWESPEED
17.0,13.0,residential,DE,objects/uwespeed/germany/RES_17.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
17.0,16.0,residential,DE,objects/uwespeed/germany/RES_17.0x16.0_0.obj_0.obj,,,2,SQ,UWESPEED
17.0,19.0,residential,DE,objects/uwespeed/germany/RES_17.0x19.0_0.obj_0.obj,,,2,SQ,UWESPEED
17.0,22.0,residential,DE,objects/uwespeed/germany/RES_17.0x22.0_0.obj_0.obj,,,2,SQ,UWESPEED
17.0,25.0,residential,DE,objects/uwespeed/germany/RES_17.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
17.0,28.0,residential,DE,objects/uwespeed/germany/RES_17.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
17.0,31.0,residential,DE,objects/uwespeed/germany/RES_17.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
17.0,34.0,residential,DE,objects/uwespeed/germany/RES_17.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
17.0,37.0,residential,DE,objects/uwespeed/germany/RES_17.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
18.0,10.0,residential,DE,objects/uwespeed/germany/RES_18.0x10.0_0.obj_0.obj,,,2,SQ,UWESPEED
18.0,13.0,residential,DE,objects/uwespeed/germany/RES_18.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,16.0,residential,DE,objects/uwespeed/germany/RES_18.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,19.0,residential,DE,objects/uwespeed/germany/RES_18.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,22.0,residential,DE,objects/uwespeed/germany/RES_18.0x22.0_0.obj_0.obj,,,2,SQ,UWESPEED
18.0,25.0,residential,DE,objects/uwespeed/germany/RES_18.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,28.0,residential,DE,objects/uwespeed/germany/RES_18.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,31.0,residential,DE,objects/uwespeed/germany/RES_18.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,34.0,residential,DE,objects/uwespeed/germany/RES_18.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
18.0,37.0,residential,DE,objects/uwespeed/germany/RES_18.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
19.0,10.0,residential,DE,objects/uwespeed/germany/RES_19.0x10.0_0.obj_0.obj,,,2,SQ,UWESPEED
19.0,13.0,residential,DE,objects/uwespeed/germany/RES_19.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
19.0,16.0,residential,DE,objects/uwespeed/germany/RES_19.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
19.0,19.0,residential,DE,objects/uwespeed/germany/RES_19.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
19.0,22.0,residential,DE,objects/uwespeed/germany/RES_19.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
19.0,25.0,residential,DE,objects/uwespeed/germany/RES_19.0x25.0_0.obj_0.obj,,,2,SQ,UWESPEED
19.0,28.0,residential,DE,objects/uwespeed/germany/RES_19.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
19.0,31.0,residential,DE,objects/uwespeed/germany/RES_19.0x31.0_0.obj_0.obj,,,2,SQ,UWESPEED
19.0,34.0,residential,DE,objects/uwespeed/germany/RES_19.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
19.0,37.0,residential,DE,objects/uwespeed/germany/RES_19.0x37.0_0.obj_0.obj,,,3,SQ,UWESPEED
20.0,10.0,residential,DE,objects/uwespeed/germany/RES_20.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
20.0,13.0,residential,DE,objects/uwespeed/germany/RES_20.0x13.0_0.obj_0.obj,,,4,SQ,UWESPEED
20.0,16.0,residential,DE,objects/uwespeed/germany/RES_20.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
20.0,19.0,residential,DE,objects/uwespeed/germany/RES_20.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
20.0,22.0,residential,DE,objects/uwespeed/germany/RES_20.0x22.0_0.obj_0.obj,,,4,SQ,UWESPEED
20.0,25.0,residential,DE,objects/uwespeed/germany/RES_20.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
20.0,28.0,residential,DE,objects/uwespeed/germany/RES_20.0x28.0_0.obj_0.obj,,,4,SQ,UWESPEED
20.0,31.0,residential,DE,objects/uwespeed/germany/RES_20.0x31.0_0.obj_0.obj,,,5,SQ,UWESPEED
20.0,34.0,residential,DE,objects/uwespeed/germany/RES_20.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
20.0,37.0,residential,DE,objects/uwespeed/germany/RES_20.0x37.0_0.obj_0.obj,,,3,SQ,UWESPEED
21.0,10.0,residential,DE,objects/uwespeed/germany/RES_21.0x10.0_0.obj_0.obj,,,4,SQ,UWESPEED
21.0,13.0,residential,DE,objects/uwespeed/germany/RES_21.0x13.0_0.obj_0.obj,,,5,SQ,UWESPEED
21.0,16.0,residential,DE,objects/uwespeed/germany/RES_21.0x16.0_0.obj_0.obj,,,4,SQ,UWESPEED
21.0,19.0,residential,DE,objects/uwespeed/germany/RES_21.0x19.0_0.obj_0.obj,,,5,SQ,UWESPEED
21.0,22.0,residential,DE,objects/uwespeed/germany/RES_21.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
21.0,25.0,residential,DE,objects/uwespeed/germany/RES_21.0x25.0_0.obj_0.obj,,,5,SQ,UWESPEED
21.0,28.0,residential,DE,objects/uwespeed/germany/RES_21.0x28.0_0.obj_0.obj,,,4,SQ,UWESPEED
21.0,31.0,residential,DE,objects/uwespeed/germany/RES_21.0x31.0_0.obj_0.obj,,,4,SQ,UWESPEED
21.0,34.0,residential,DE,objects/uwespeed/germany/RES_21.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
21.0,37.0,residential,DE,objects/uwespeed/germany/RES_21.0x37.0_0.obj_0.obj,,,4,SQ,UWESPEED
22.0,10.0,residential,DE,objects/uwespeed/germany/RES_22.0x10.0_0.obj_0.obj,,,4,SQ,UWESPEED
22.0,13.0,residential,DE,objects/uwespeed/germany/RES_22.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
22.0,16.0,residential,DE,objects/uwespeed/germany/RES_22.0x16.0_0.obj_0.obj,,,4,SQ,UWESPEED
22.0,19.0,residential,DE,objects/uwespeed/germany/RES_22.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
22.0,22.0,residential,DE,objects/uwespeed/germany/RES_22.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
22.0,25.0,residential,DE,objects/uwespeed/germany/RES_22.0x25.0_0.obj_0.obj,,,4,SQ,UWESPEED
22.0,28.0,residential,DE,objects/uwespeed/germany/RES_22.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
22.0,31.0,residential,DE,objects/uwespeed/germany/RES_22.0x31.0_0.obj_0.obj,,,2,SQ,UWESPEED
22.0,34.0,residential,DE,objects/uwespeed/germany/RES_22.0x34.0_0.obj_0.obj,,,2,SQ,UWESPEED
22.0,37.0,residential,DE,objects/uwespeed/germany/RES_22.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
23.0,10.0,residential,DE,objects/uwespeed/germany/RES_23.0x10.0_0.obj_0.obj,,,2,SQ,UWESPEED
23.0,13.0,residential,DE,objects/uwespeed/germany/RES_23.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
23.0,16.0,residential,DE,objects/uwespeed/germany/RES_23.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
23.0,19.0,residential,DE,objects/uwespeed/germany/RES_23.0x19.0_0.obj_0.obj,,,2,SQ,UWESPEED
23.0,22.0,residential,DE,objects/uwespeed/germany/RES_23.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
23.0,25.0,residential,DE,objects/uwespeed/germany/RES_23.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
23.0,28.0,residential,DE,objects/uwespeed/germany/RES_23.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
23.0,31.0,residential,DE,objects/uwespeed/germany/RES_23.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
23.0,34.0,residential,DE,objects/uwespeed/germany/RES_23.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
23.0,37.0,residential,DE,objects/uwespeed/germany/RES_23.0x37.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,10.0,residential,DE,objects/uwespeed/germany/RES_24.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,13.0,residential,DE,objects/uwespeed/germany/RES_24.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
24.0,16.0,residential,DE,objects/uwespeed/germany/RES_24.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,19.0,residential,DE,objects/uwespeed/germany/RES_24.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,22.0,residential,DE,objects/uwespeed/germany/RES_24.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,25.0,residential,DE,objects/uwespeed/germany/RES_24.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,28.0,residential,DE,objects/uwespeed/germany/RES_24.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
24.0,31.0,residential,DE,objects/uwespeed/germany/RES_24.0x31.0_0.obj_0.obj,,,2,SQ,UWESPEED
24.0,34.0,residential,DE,objects/uwespeed/germany/RES_24.0x34.0_0.obj_0.obj,,,2,SQ,UWESPEED
24.0,37.0,residential,DE,objects/uwespeed/germany/RES_24.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
25.0,10.0,residential,DE,objects/uwespeed/germany/RES_25.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
25.0,13.0,residential,DE,objects/uwespeed/germany/RES_25.0x13.0_0.obj_0.obj,,,4,SQ,UWESPEED
25.0,16.0,residential,DE,objects/uwespeed/germany/RES_25.0x16.0_0.obj_0.obj,,,4,SQ,UWESPEED
25.0,19.0,residential,DE,objects/uwespeed/germany/RES_25.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
25.0,22.0,residential,DE,objects/uwespeed/germany/RES_25.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
25.0,25.0,residential,DE,objects/uwespeed/germany/RES_25.0x25.0_0.obj_0.obj,,,4,SQ,UWESPEED
25.0,28.0,residential,DE,objects/uwespeed/germany/RES_25.0x28.0_0.obj_0.obj,,,3,SQ,UWESPEED
25.0,31.0,residential,DE,objects/uwespeed/germany/RES_25.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
25.0,34.0,residential,DE,objects/uwespeed/germany/RES_25.0x34.0_0.obj_0.obj,,,4,SQ,UWESPEED
25.0,37.0,residential,DE,objects/uwespeed/germany/RES_25.0x37.0_0.obj_0.obj,,,3,SQ,UWESPEED
26.0,10.0,residential,DE,objects/uwespeed/germany/RES_26.0x10.0_0.obj_0.obj,,,4,SQ,UWESPEED
26.0,13.0,residential,DE,objects/uwespeed/germany/RES_26.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
26.0,16.0,residential,DE,objects/uwespeed/germany/RES_26.0x16.0_0.obj_0.obj,,,4,SQ,UWESPEED
26.0,19.0,residential,DE,objects/uwespeed/germany/RES_26.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
26.0,22.0,residential,DE,objects/uwespeed/germany/RES_26.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
26.0,25.0,residential,DE,objects/uwespeed/germany/RES_26.0x25.0_0.obj_0.obj,,,4,SQ,UWESPEED
26.0,28.0,residential,DE,objects/uwespeed/germany/RES_26.0x28.0_0.obj_0.obj,,,4,SQ,UWESPEED
26.0,31.0,residential,DE,objects/uwespeed/germany/RES_26.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
26.0,34.0,residential,DE,objects/uwespeed/germany/RES_26.0x34.0_0.obj_0.obj,,,4,SQ,UWESPEED
26.0,37.0,residential,DE,objects/uwespeed/germany/RES_26.0x37.0_0.obj_0.obj,,,4,SQ,UWESPEED
27.0,10.0,residential,DE,objects/uwespeed/germany/RES_27.0x10.0_0.obj_0.obj,,,5,SQ,UWESPEED
27.0,13.0,residential,DE,objects/uwespeed/germany/RES_27.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
27.0,16.0,residential,DE,objects/uwespeed/germany/RES_27.0x16.0_0.obj_0.obj,,,4,SQ,UWESPEED
27.0,19.0,residential,DE,objects/uwespeed/germany/RES_27.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
27.0,22.0,residential,DE,objects/uwespeed/germany/RES_27.0x22.0_0.obj_0.obj,,,4,SQ,UWESPEED
27.0,25.0,residential,DE,objects/uwespeed/germany/RES_27.0x25.0_0.obj_0.obj,,,3,SQ,UWESPEED
27.0,28.0,residential,DE,objects/uwespeed/germany/RES_27.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
27.0,31.0,residential,DE,objects/uwespeed/germany/RES_27.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
27.0,34.0,residential,DE,objects/uwespeed/germany/RES_27.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
27.0,37.0,residential,DE,objects/uwespeed/germany/RES_27.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
28.0,10.0,residential,DE,objects/uwespeed/germany/RES_28.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
28.0,13.0,residential,DE,objects/uwespeed/germany/RES_28.0x13.0_0.obj_0.obj,,,3,SQ,UWESPEED
28.0,16.0,residential,DE,objects/uwespeed/germany/RES_28.0x16.0_0.obj_0.obj,,,2,SQ,UWESPEED
28.0,19.0,residential,DE,objects/uwespeed/germany/RES_28.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
28.0,22.0,residential,DE,objects/uwespeed/germany/RES_28.0x22.0_0.obj_0.obj,,,2,SQ,UWESPEED
28.0,25.0,residential,DE,objects/uwespeed/germany/RES_28.0x25.0_0.obj_0.obj,,,2,SQ,UWESPEED
28.0,28.0,residential,DE,objects/uwespeed/germany/RES_28.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
28.0,31.0,residential,DE,objects/uwespeed/germany/RES_28.0x31.0_0.obj_0.obj,,,2,SQ,UWESPEED
28.0,34.0,residential,DE,objects/uwespeed/germany/RES_28.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
28.0,37.0,residential,DE,objects/uwespeed/germany/RES_28.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
29.0,10.0,residential,DE,objects/uwespeed/germany/RES_29.0x10.0_0.obj_0.obj,,,2,SQ,UWESPEED
29.0,13.0,residential,DE,objects/uwespeed/germany/RES_29.0x13.0_0.obj_0.obj,,,2,SQ,UWESPEED
29.0,16.0,residential,DE,objects/uwespeed/germany/RES_29.0x16.0_0.obj_0.obj,,,3,SQ,UWESPEED
29.0,19.0,residential,DE,objects/uwespeed/germany/RES_29.0x19.0_0.obj_0.obj,,,3,SQ,UWESPEED
29.0,22.0,residential,DE,objects/uwespeed/germany/RES_29.0x22.0_0.obj_0.obj,,,3,SQ,UWESPEED
29.0,25.0,residential,DE,objects/uwespeed/germany/RES_29.0x25.0_0.obj_0.obj,,,2,SQ,UWESPEED
29.0,28.0,residential,DE,objects/uwespeed/germany/RES_29.0x28.0_0.obj_0.obj,,,2,SQ,UWESPEED
29.0,31.0,residential,DE,objects/uwespeed/germany/RES_29.0x31.0_0.obj_0.obj,,,3,SQ,UWESPEED
29.0,34.0,residential,DE,objects/uwespeed/germany/RES_29.0x34.0_0.obj_0.obj,,,3,SQ,UWESPEED
29.0,37.0,residential,DE,objects/uwespeed/germany/RES_29.0x37.0_0.obj_0.obj,,,2,SQ,UWESPEED
30.0,10.0,residential,DE,objects/uwespeed/germany/RES_30.0x10.0_0.obj_0.obj,,,3,SQ,UWESPEED
30.0,13.0,residential,DE,objects/uwespeed/germany/RES_30.0x13.0_0.obj_0.obj,,,5,SQ,UWESPEED
30.0,16.0,residential,DE,objects/uwespeed/germany/RES_30.0x16.0_0.obj_0.obj,,,5,SQ,UWESPEED
30.0,19.0,residential,DE,objects/uwespeed/germany/RES_30.0x19.0_0.obj_0.obj,,,5,SQ,UWESPEED
30.0,22.0,residential,DE,objects/uwespeed/germany/RES_30.0x22.0_0.obj_0.obj,,,4,SQ,UWESPEED
30.0,25.0,residential,DE,objects/uwespeed/germany/RES_30.0x25.0_0.obj_0.obj,,,4,SQ,UWESPEED
30.0,28.0,residential,DE,objects/uwespeed/germany/RES_30.0x28.0_0.obj_0.obj,,,4,SQ,UWESPEED
30.0,31.0,residential,DE,objects/uwespeed/germany/RES_30.0x31.0_0.obj_0.obj,,,4,SQ,UWESPEED
30.0,34.0,residential,DE,objects/uwespeed/germany/RES_30.0x34.0_0.obj_0.obj,,,4,SQ,UWESPEED
30.0,37.0,residential,DE,objects/uwespeed/germany/RES_30.0x37.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,10.0,residential,DE,objects/uwespeed/germany/RES_31.0x10.0_0.obj_0.obj,,,5,SQ,UWESPEED
31.0,13.0,residential,DE,objects/uwespeed/germany/RES_31.0x13.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,16.0,residential,DE,objects/uwespeed/germany/RES_31.0x16.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,19.0,residential,DE,objects/uwespeed/germany/RES_31.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,22.0,residential,DE,objects/uwespeed/germany/RES_31.0x22.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,25.0,residential,DE,objects/uwespeed/germany/RES_31.0x25.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,28.0,residential,DE,objects/uwespeed/germany/RES_31.0x28.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,31.0,residential,DE,objects/uwespeed/germany/RES_31.0x31.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,34.0,residential,DE,objects/uwespeed/germany/RES_31.0x34.0_0.obj_0.obj,,,4,SQ,UWESPEED
31.0,37.0,residential,DE,objects/uwespeed/germany/RES_31.0x37.0_0.obj_0.obj,,,4,SQ,UWESPEED
32.0,10.0,residential,DE,objects/uwespeed/germany/RES_32.0x10.0_0.obj_0.obj,,,4,SQ,UWESPEED
32.0,13.0,residential,DE,objects/uwespeed/germany/RES_32.0x13.0_0.obj_0.obj,,,4,SQ,UWESPEED
32.0,16.0,residential,DE,objects/uwespeed/germany/RES_32.0x16.0_0.obj_0.obj,,,5,SQ,UWESPEED
32.0,19.0,residential,DE,objects/uwespeed/germany/RES_32.0x19.0_0.obj_0.obj,,,4,SQ,UWESPEED
32.0,22.0,residential,DE,objects/uwespeed/germany/RES_32.0x22.0_0.obj_0.obj,,,4,SQ,UWESPEED
